,product_parent,product_title,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,review_headline_body,words,sentiment,sentiment_val,helpful_rate,c,r
910,423421857,danby 0.7 cu.ft. countertop microwave,4.0,0.0,0.0,0.0,1.0,Glad I bought it . . .,"This is a good little unit. I wanted something of smaller dimensions so I could put it into my RV. It fit perfectly, and it works just fine. Very attractive and very quiet. It's taken a while to get used to the new controls, but that's just because they're different, not bad. I plan to buy another for a small trailer that I have. In short I would recommend this to anybody.",2014-03-26,"Glad I bought it . . . This is a good little unit. I wanted something of smaller dimensions so I could put it into my RV. It fit perfectly, and it works just fine. Very attractive and very quiet. It's taken a while to get used to the new controls, but that's just because they're different, not bad. I plan to buy another for a small trailer that I have. In short I would recommend this to anybody.",79,neu,3.580790043290043,0.0,0.0,0.0
911,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,4.0,0.0,0.0,0.0,1.0,Genius Design,"With other microwaves, you lose not only it's own footprint in counter space, but also the clearance in front for the door to open.  With this one, the door opens 3 inches above the counter, plenty of room for other food prep. It tucks way back into the corner, previously wasted space.  It's heavy enough to stay put when pulling the door open, light enough to slide to the side for cleaning underneath.<br /><br />Some reviewers criticized the controls, but hey, anytime you get a new appliance, it takes a while to get used to the buttons.  Took me 2 rounds to decide the 30 second button was a great invention.<br /><br />My kids said &#34;Whoa, what's that!!!&#34; the first time they saw it.  I think that's high praise in kidspeak.",2014-03-26,"Genius Design With other microwaves, you lose not only it's own footprint in counter space, but also the clearance in front for the door to open.  With this one, the door opens 3 inches above the counter, plenty of room for other food prep. It tucks way back into the corner, previously wasted space.  It's heavy enough to stay put when pulling the door open, light enough to slide to the side for cleaning underneath.<br /><br />Some reviewers criticized the controls, but hey, anytime you get a new appliance, it takes a while to get used to the buttons.  Took me 2 rounds to decide the 30 second button was a great invention.<br /><br />My kids said &#34;Whoa, what's that!!!&#34; the first time they saw it.  I think that's high praise in kidspeak.",133,neu,3.1884848484848485,0.0,0.0,0.0
912,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,4.0,0.0,4.0,0.0,1.0,"Its good, recomende","Its not working for what I buy this, but use in my home kitchen. Looks nice. Easy for who not use so much microwave. Want for my husband in Freightliner on road, have hot food",2014-03-25,"Its good, recomende Its not working for what I buy this, but use in my home kitchen. Looks nice. Easy for who not use so much microwave. Want for my husband in Freightliner on road, have hot food",38,neu,3.873333333333333,0.0,0.0,0.0
914,423421857,danby 0.7 cu.ft. countertop microwave,3.0,1.0,2.0,0.0,1.0,Didnt even get to use it once,Received this microwave.  The first time we tried to use it the top and the sides got extremely hot and it shut off .  It now has no power at all.  I will be returning this and not purchasing a new one.,2014-03-24,Didnt even get to use it once Received this microwave.  The first time we tried to use it the top and the sides got extremely hot and it shut off .  It now has no power at all.  I will be returning this and not purchasing a new one.,49,neu,3.5681818181818183,0.5,9.748488984207447e-05,0.00033067992437611754
915,523301568,microwave cavity paint 98qbp0302,4.0,1.0,1.0,0.0,1.0,Microwave Painting,This product was easy to use and when the paint dried - the paint blended in and match the original inside paint perfectly!,2014-03-22,Microwave Painting This product was easy to use and when the paint dried - the paint blended in and match the original inside paint perfectly!,25,neu,3.8041666666666667,1.0,0.00019496977968414895,0.0007502995408118676
916,423421857,danby 0.7 cu.ft. countertop microwave,4.0,0.0,1.0,0.0,1.0,Pretty good,Purchased this ... Good for the price can't complain . I would recommend this to a friend if you need a simple small microwave !,2014-03-22,Pretty good Purchased this ... Good for the price can't complain . I would recommend this to a friend if you need a simple small microwave !,27,neu,3.535,0.0,0.0,0.0
917,572011672,sharp microwave turntable ntnt-a117wrez,4.0,0.0,0.0,0.0,1.0,If it is broke buy it!!!,Great item!!! It fits it perfectly. I really enjoyed getting this item. I definitely recommend anyone to purchase this item.,2014-03-20,If it is broke buy it!!! Great item!!! It fits it perfectly. I really enjoyed getting this item. I definitely recommend anyone to purchase this item.,26,neu,4.0,0.0,0.0,0.0
920,984005611,sharp rmotda252wrzz microwave turntable motor,4.0,0.0,0.0,0.0,1.0,Repaired my microwave.,My turn table would not turn I ordered this part and put it in and the microwave is as good as new.,2014-03-19,Repaired my microwave. My turn table would not turn I ordered this part and put it in and the microwave is as good as new.,25,neu,3.8363636363636364,0.0,0.0,0.0
921,523301568,microwave cavity paint 98qbp0302,4.0,3.0,3.0,0.0,1.0,Saved my Microwave,I had a ring of rust and metal on the bottom of my microwave oven.  My husband just wanted to buy a new oven but I had already ordered this product.  I worked great.  I followed direction I found online and my oven is like new again!,2014-03-18,Saved my Microwave I had a ring of rust and metal on the bottom of my microwave oven.  My husband just wanted to buy a new oven but I had already ordered this product.  I worked great.  I followed direction I found online and my oven is like new again!,50,neu,3.737878787878788,1.0,0.0005849093390524469,0.0022292522603402165
922,572011672,sharp microwave turntable ntnt-a117wrez,5.0,0.0,0.0,0.0,1.0,Perfect fit,This was a replacement and the fit and quality was perfect.  I would recommend the product to anyone needing a replacement,2014-03-17,Perfect fit This was a replacement and the fit and quality was perfect.  I would recommend the product to anyone needing a replacement,23,pos,4.4,0.0,0.0,0.0
924,423421857,danby 0.7 cu.ft. countertop microwave,4.0,4.0,5.0,0.0,1.0,I was scared at first,"It is listed as stainless steel, but a magnet stuck tight to it.  This is not typical of stainless-not this much attraction.  Research through  Google showed some stainless is magnetic.  I knew this, but the attraction seemed too strong.Was this a stainless steel coating over iron-I do not know.<br /><br />The microwave has worked very well for me, I have no complaints.<br />Caution: Some cleaners can pit S.S. Amonia should NEVER be used on stainles!  IF-IF it was a S.S. coating and a PIT GOES to  TO THE IRON!<br /><br />My experience has been with microwaves that have the white enamel coating inside.  The coating starts to seperate  from the metal shell and fall into your food.  You remove it until it is almost all gone, leaving the exposed metal shell to rust.  This has happened to me several times.<br /><br />I am very pleased with the Danby Designer from Amazon.",2014-03-16,"I was scared at first It is listed as stainless steel, but a magnet stuck tight to it.  This is not typical of stainless-not this much attraction.  Research through  Google showed some stainless is magnetic.  I knew this, but the attraction seemed too strong.Was this a stainless steel coating over iron-I do not know.<br /><br />The microwave has worked very well for me, I have no complaints.<br />Caution: Some cleaners can pit S.S. Amonia should NEVER be used on stainles!  IF-IF it was a S.S. coating and a PIT GOES to  TO THE IRON!<br /><br />My experience has been with microwaves that have the white enamel coating inside.  The coating starts to seperate  from the metal shell and fall into your food.  You remove it until it is almost all gone, leaving the exposed metal shell to rust.  This has happened to me several times.<br /><br />I am very pleased with the Danby Designer from Amazon.",156,neu,3.3372294372294373,0.8,0.0006239032949892767,0.002227741529138048
925,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,3.0,2.0,3.0,0.0,1.0,It works good,"But I don't like the fact that it doesn't have numbers, I always go over the time I need or it takes too long if I do it manually. It's also too small to fit large plates....",2014-03-16,"It works good But I don't like the fact that it doesn't have numbers, I always go over the time I need or it takes too long if I do it manually. It's also too small to fit large plates....",40,neu,3.4057142857142857,0.6666666666666666,0.00025995970624553193,0.0008513695324652924
927,523301568,microwave cavity paint 98qbp0302,4.0,0.0,1.0,0.0,1.0,Paint saves a perfectly good microwave,She Who Must Be Obeyed was ready to throw the microwave out as the interior was beginning to flake.  A little sand paper and paint and she welcomed it back into Her kitchen.  It feels good to go one up on this disposable society.,2014-03-15,Paint saves a perfectly good microwave She Who Must Be Obeyed was ready to throw the microwave out as the interior was beginning to flake.  A little sand paper and paint and she welcomed it back into Her kitchen.  It feels good to go one up on this disposable society.,50,neu,3.565,0.0,0.0,0.0
928,423421857,danby 0.7 cu.ft. countertop microwave,4.0,95.0,106.0,0.0,1.0,College Kid,I bought this microwave for my college dorm room and their isn't a day that goes by that I regret it!<br /><br />This microwave is relatively quiet and very easy to clean. It is also the perfect amount of watts to keep the university off my back!,2014-03-15,College Kid I bought this microwave for my college dorm room and their isn't a day that goes by that I regret it!<br /><br />This microwave is relatively quiet and very easy to clean. It is also the perfect amount of watts to keep the university off my back!,49,neu,3.7720000000000002,0.8962264150943396,0.016600021336315513,0.06365755251951453
930,542519500,"whirlpool wmh31017fs 1.7 cu. ft. over-the-range, combination microwave oven, stainless steel, 1000 watt",3.0,2.0,3.0,0.0,1.0,good microwave,"This Microwave is pretty good and very quite. I love the way it looks in the kitchen. However, that being said the reason I am not happy with this item completely is because of the way it was packaged when shipped. They don't box this item right and the corners are all exposed during shipping by the time I got it it was all warped and dented. Luckily it was on the side that you cant see when installed and nothing was damaged except for the optional vent part that came with it. Also, the install directions are very confusing...",2014-03-13,"good microwave This Microwave is pretty good and very quite. I love the way it looks in the kitchen. However, that being said the reason I am not happy with this item completely is because of the way it was packaged when shipped. They don't box this item right and the corners are all exposed during shipping by the time I got it it was all warped and dented. Luckily it was on the side that you cant see when installed and nothing was damaged except for the optional vent part that came with it. Also, the install directions are very confusing...",102,neu,3.4558095238095237,0.6666666666666666,0.00025995970624553193,0.0008665414116345419
931,295520151,sharp microwave drawer oven,3.0,1.0,1.0,0.0,1.0,Not worth the expense,"The light on the clock does not stay lit when micro not in use.  When the door opens and shuts, the liquid in a cup or whatever may spill.  Also when reheating coffee from 7-11 it tips over!",2014-03-13,"Not worth the expense The light on the clock does not stay lit when micro not in use.  When the door opens and shuts, the liquid in a cup or whatever may spill.  Also when reheating coffee from 7-11 it tips over!",42,neu,3.35,1.0,0.00019496977968414895,0.000631069843073632
932,523301568,microwave cavity paint 98qbp0302,3.0,2.0,2.0,0.0,1.0,MICROWAVE CAVITY PAINT 98QBP03,"I scraped and cleaned the area really we'll as per instructions, but found that the paint started to peel again after three weeks",2014-03-11,"MICROWAVE CAVITY PAINT 98QBP03 I scraped and cleaned the area really we'll as per instructions, but found that the paint started to peel again after three weeks",27,neu,3.4,1.0,0.0003899395593682979,0.001273589843739987
934,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,3.0,0.0,0.0,0.0,1.0,Serious Little Microwave,This will fit in a small place and has room for a full size dinner plate. It is very sturdy and well made. You could go to Walmart and get a 40 dollar microwave and that might fit the bill. But this will last.,2014-03-11,Serious Little Microwave This will fit in a small place and has room for a full size dinner plate. It is very sturdy and well made. You could go to Walmart and get a 40 dollar microwave and that might fit the bill. But this will last.,47,neu,3.144791666666667,0.0,0.0,0.0
937,166483932,ge csa1201rss cafe advantium 1.7 cu. ft. stainless steel over-the-range microwave - convection,4.0,6.0,9.0,0.0,1.0,She said,"My wife does 90% of the cooking in our home and I asked her what she thought of our new GE Cafe Series CSA1201RSS 1.7 cu. ft. Over-the-Range Advantium Speed Oven & Microwave and she said, &#34;I love it. I may never use our regular (range) oven again&#34;. I use it for the usual things that most men use it for. Popcorn, heating coffee, warming left overs and the like and for me, I think it is also great. It reheats just about anything I have tried to just the right temperature. If there are any cons with this appliance, I haven't run across them yet.",2014-03-08,"She said My wife does 90% of the cooking in our home and I asked her what she thought of our new GE Cafe Series CSA1201RSS 1.7 cu. ft. Over-the-Range Advantium Speed Oven & Microwave and she said, &#34;I love it. I may never use our regular (range) oven again&#34;. I use it for the usual things that most men use it for. Popcorn, heating coffee, warming left overs and the like and for me, I think it is also great. It reheats just about anything I have tried to just the right temperature. If there are any cons with this appliance, I haven't run across them yet.",108,neu,3.4930194805194805,0.6666666666666666,0.0007798791187365958,0.00285565963988577
938,572011672,sharp microwave turntable ntnt-a117wrez,4.0,0.0,0.0,0.0,1.0,Perfect Fit!,Ordered because my turntable inexplicably shattered after 5 years. This replacement was listed for my model number. Perfect fir. Great price. No problems.,2014-03-07,Perfect Fit! Ordered because my turntable inexplicably shattered after 5 years. This replacement was listed for my model number. Perfect fir. Great price. No problems.,25,pos,4.08,0.0,0.0,0.0
940,523301568,microwave cavity paint 98qbp0302,4.0,2.0,2.0,0.0,1.0,Saved Me a Packet,"My microwave was rusting out badly and it is an undercabinet attached microwave.  I didn't want to have to buy a new one to fit in that small spot and I didn't want to have to remove the microwave to paint it.  So in a couple of hours, I cleaned the microwave (directions online), covered all surfaces from overspray, and used this paint.  Now I have a new microwave and I keep a clean sock filled with rice in it when it is not being used.  The rice absorbs the moisture so the microwave won't rust again.  I am very happy.",2014-03-07,"Saved Me a Packet My microwave was rusting out badly and it is an undercabinet attached microwave.  I didn't want to have to buy a new one to fit in that small spot and I didn't want to have to remove the microwave to paint it.  So in a couple of hours, I cleaned the microwave (directions online), covered all surfaces from overspray, and used this paint.  Now I have a new microwave and I keep a clean sock filled with rice in it when it is not being used.  The rice absorbs the moisture so the microwave won't rust again.  I am very happy.",105,neu,3.372348484848485,1.0,0.0003899395593682979,0.0013944521981295141
942,423421857,danby 0.7 cu.ft. countertop microwave,4.0,345.0,374.0,0.0,1.0,Great Space Saver,"I have a small kitchen and my old microwave was a full sized microwave that took up a large amount of cabinet space and seemed out of place because of its size.  Shopped around and found this smaller sized unit but was hesitant because it is 700 watts while my old unit was 1000 watts.  However, I have found that cooking time in this unit is insignificantly longer than the old microwave.  A few second for most things.  I don't actually cook in it but use it for warming left overs or frozen snacks, etc.  For my use it is perfect and it is an attractive addition to my kitchen rather than a huge distraction.  If you need a smaller sized microwave, I highly recommend this one.",2014-03-06,"Great Space Saver I have a small kitchen and my old microwave was a full sized microwave that took up a large amount of cabinet space and seemed out of place because of its size.  Shopped around and found this smaller sized unit but was hesitant because it is 700 watts while my old unit was 1000 watts.  However, I have found that cooking time in this unit is insignificantly longer than the old microwave.  A few second for most things.  I don't actually cook in it but use it for warming left overs or frozen snacks, etc.  For my use it is perfect and it is an attractive addition to my kitchen rather than a huge distraction.  If you need a smaller sized microwave, I highly recommend this one.",130,neu,3.4526984126984126,0.9224598930481284,0.062048871729694734,0.22596406262597085
943,295520151,sharp microwave drawer oven,4.0,0.0,2.0,0.0,1.0,Product was Great!,Really enjoyed the drawer type microwave and the auto open feature is a plus.<br />Comes with full warranty even though is is a refurbished model.,2014-03-06,Product was Great! Really enjoyed the drawer type microwave and the auto open feature is a plus.<br />Comes with full warranty even though is is a refurbished model.,28,neu,3.925,0.0,0.0,0.0
946,423421857,danby 0.7 cu.ft. countertop microwave,4.0,9.0,12.0,0.0,1.0,Nice for the money.,"I bought this microwave to fit into a cabinet. So the measurments were most important to me. Other than that, it has everything I want in a microwave oven. Full size to fit big plates. The carousel works great. Easy controls. Several one push buttons for 1min, 2min, 3min, even a 30 sec button. Readouts  are very bright and easy to see. The only problem is the cabinet. When I got this via UPS, it was packed inside of a plain brown box. Inside that box was the box that the microwave was shipped in. In that box was a full surround of think styrofoam blocks along with some plastic and paperwork. When I took it out of all the wrapping, the cabinet was loaded with dents and one side was slightly collapsed. I don't know how this could have happened unless it was done before shipping. But, why would they ship something they knew was so beat up? The only reason I can think of is......people buy them to put in cabinets like I did. I paid 99.00. Great working microwave. Terrible cabinet.",2014-03-04,"Nice for the money. I bought this microwave to fit into a cabinet. So the measurments were most important to me. Other than that, it has everything I want in a microwave oven. Full size to fit big plates. The carousel works great. Easy controls. Several one push buttons for 1min, 2min, 3min, even a 30 sec button. Readouts  are very bright and easy to see. The only problem is the cabinet. When I got this via UPS, it was packed inside of a plain brown box. Inside that box was the box that the microwave was shipped in. In that box was a full surround of think styrofoam blocks along with some plastic and paperwork. When I took it out of all the wrapping, the cabinet was loaded with dents and one side was slightly collapsed. I don't know how this could have happened unless it was done before shipping. But, why would they ship something they knew was so beat up? The only reason I can think of is......people buy them to put in cabinets like I did. I paid 99.00. Great working microwave. Terrible cabinet.",188,neu,3.4543537414965986,0.75,0.0013160460128680055,0.004822864603867292
947,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",4.0,0.0,0.0,0.0,1.0,My favorite microwave,"I was going to say despite its size, this is a wonderful microwave, but then I think the small size is the best part!  I bought it for my small kitchen, and it's not only adorable, it's a kick ass machine.  Love it!",2014-03-04,"My favorite microwave I was going to say despite its size, this is a wonderful microwave, but then I think the small size is the best part!  I bought it for my small kitchen, and it's not only adorable, it's a kick ass machine.  Love it!",46,neu,3.78125,0.0,0.0,0.0
948,930071734,ge microwave oven magnetron and diode kit om75p (10) part # wb27x10017,4.0,0.0,0.0,0.0,1.0,As described,Part is as described. Arrived in a timely fashion. Installation was easy. Direct replacement for the magnetron in our 10 year old GE spacemaker. Microwave is working again!,2014-03-01,As described Part is as described. Arrived in a timely fashion. Installation was easy. Direct replacement for the magnetron in our 10 year old GE spacemaker. Microwave is working again!,30,neu,3.438888888888889,0.0,0.0,0.0
949,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",2.0,0.0,6.0,0.0,1.0,Horrible!,"Had to return it , received less than half the $ I paid for it.  Bulky, odd shape very difficult to find suitable space for it. Like I had an old TV on my counter. UGLY very .ugly",2014-03-01,"Horrible! Had to return it , received less than half the $ I paid for it.  Bulky, odd shape very difficult to find suitable space for it. Like I had an old TV on my counter. UGLY very .ugly",39,neg,2.5555555555555554,0.0,0.0,0.0
950,930071734,ge microwave oven magnetron and diode kit om75p (10) part # wb27x10017,4.0,0.0,0.0,0.0,1.0,great!,"i was going to replace the microwave, checked it out and found it was the magnetron. ordered this, delivered FAST, fixed it for under a 100 bucks!",2014-03-01,"great! i was going to replace the microwave, checked it out and found it was the magnetron. ordered this, delivered FAST, fixed it for under a 100 bucks!",28,neu,3.8833333333333333,0.0,0.0,0.0
955,523301568,microwave cavity paint 98qbp0302,4.0,0.0,0.0,0.0,1.0,Great product!,"I really thought our built-in microwave was going to have to be replaced, because of the paint pealing away and rust forming where exposed.  To my amazement this inexpensive product solved my problem with ease.  Remember to have area well vented to the outside and to use a mask.  By using many light sprays you will prevent runs.",2014-02-25,"Great product! I really thought our built-in microwave was going to have to be replaced, because of the paint pealing away and rust forming where exposed.  To my amazement this inexpensive product solved my problem with ease.  Remember to have area well vented to the outside and to use a mask.  By using many light sprays you will prevent runs.",60,neu,3.84,0.0,0.0,0.0
956,295520151,sharp microwave drawer oven,4.0,0.0,0.0,0.0,1.0,great microwave,I've just had this microwave installed in my new kitchen. I wanted to find one that could go in my island and wouldn't  detract from my new cabinets. It's easy to use and is a great addition to my new kitchen.,2014-02-24,great microwave I've just had this microwave installed in my new kitchen. I wanted to find one that could go in my island and wouldn't  detract from my new cabinets. It's easy to use and is a great addition to my new kitchen.,43,neu,3.8141414141414143,0.0,0.0,0.0
957,930071734,ge microwave oven magnetron and diode kit om75p (10) part # wb27x10017,4.0,0.0,0.0,0.0,1.0,GE Microwave Oven Magnetron and Diode Kit OM75P Solved my Issues,The parts were just what was needed. They were the correct part as identified. There was no variations and therefore installed just like the parts that were removed. Have been working just fine since installed.,2014-02-22,GE Microwave Oven Magnetron and Diode Kit OM75P Solved my Issues The parts were just what was needed. They were the correct part as identified. There was no variations and therefore installed just like the parts that were removed. Have been working just fine since installed.,46,neu,3.8333333333333335,0.0,0.0,0.0
958,690479711,"sharp r-520ks 2-cubic-foot 1200-watt microwave oven, stainless steel",4.0,0.0,0.0,0.0,1.0,Microwave Oven,This microwave oven was purchased for work.  Everbody likes it.  Never have any problems.  Would purchase the same kind next time.,2014-02-21,Microwave Oven This microwave oven was purchased for work.  Everbody likes it.  Never have any problems.  Would purchase the same kind next time.,23,neu,3.4,0.0,0.0,0.0
959,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,3.0,2.0,3.0,0.0,1.0,Not working right,The microwave is sparking while heating we are sending it back for a replacement will hope it works this time,2014-02-21,Not working right The microwave is sparking while heating we are sending it back for a replacement will hope it works this time,23,neu,3.2857142857142856,0.6666666666666666,0.00025995970624553193,0.0008278724123074301
960,309267414,jx7227sfss - deluxe built-in trim kit for 2.2 microwave ovens/ compatible with peb7226sf models/ stainless steel finish,4.0,1.0,1.0,0.0,1.0,Works Fine,"Works, great shipping everthing was good looks really nice above the oven with the microwave if we could a microwave that worked to go with it",2014-02-21,"Works Fine Works, great shipping everthing was good looks really nice above the oven with the microwave if we could a microwave that worked to go with it",28,pos,4.006666666666667,1.0,0.00019496977968414895,0.0007781562797806123
961,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",4.0,2.0,2.0,0.0,1.0,compact and great,"Microwave that takes half of the space of the previous, fits in the corner and don't interfere with wi-fi!<br />Putting the magnetron beneath the microwave made it compact.",2014-02-20,"compact and great Microwave that takes half of the space of the previous, fits in the corner and don't interfere with wi-fi!<br />Putting the magnetron beneath the microwave made it compact.",31,neu,3.3111111111111113,1.0,0.0003899395593682979,0.0013668948661636048
962,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",3.0,4.0,4.0,0.0,1.0,Broken after 4 months,"I like the form, fits well in the corner of our counter.  Fairly weak strength but adequate for heating up a bowl of food.  Biggest issue is that it is now DEAD! after only 4 months of use.  Still trying to get Whirlpool to fix or replace it but customer service has not been stellar.  Day 5 after contacting them but still trying to reach the person I need.",2014-02-19,"Broken after 4 months I like the form, fits well in the corner of our counter.  Fairly weak strength but adequate for heating up a bowl of food.  Biggest issue is that it is now DEAD! after only 4 months of use.  Still trying to get Whirlpool to fix or replace it but customer service has not been stellar.  Day 5 after contacting them but still trying to reach the person I need.",73,neu,2.852777777777778,1.0,0.0007798791187365958,0.0022619220505618446
964,295520151,sharp microwave drawer oven,4.0,0.0,1.0,0.0,1.0,love the drewer,We bought this for a new construction and haven't used it yet. It looks great and hope it works just as well.,2014-02-16,love the drewer We bought this for a new construction and haven't used it yet. It looks great and hope it works just as well.,25,neu,3.9575757575757575,0.0,0.0,0.0
967,423421857,danby 0.7 cu.ft. countertop microwave,4.0,61.0,71.0,0.0,1.0,Good microwave for small kitchens and as for the price,"The microwave is really OK as for the price; if you don't need to have a 'fancy', big microwave and you use it basically just to warm up dishes - it's perfect!<br />I tried also to thaw meat there or prepare popcorn - it also works well.<br />CONS: a little bit noisy when it's ending preparation; popcorn button doesn't work well - program need to be chosen repeated to make sure popcorn is popped<br />PROS: easy to use; small; built-in kitchen timer; cheap",2014-02-13,"Good microwave for small kitchens and as for the price The microwave is really OK as for the price; if you don't need to have a 'fancy', big microwave and you use it basically just to warm up dishes - it's perfect!<br />I tried also to thaw meat there or prepare popcorn - it also works well.<br />CONS: a little bit noisy when it's ending preparation; popcorn button doesn't work well - program need to be chosen repeated to make sure popcorn is popped<br />PROS: easy to use; small; built-in kitchen timer; cheap",93,neu,3.4891666666666667,0.8591549295774648,0.010218064087390398,0.03733002682386269
968,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",3.0,3.0,3.0,0.0,1.0,Does the trick,It microwaves leftovers and it fits in the corner with a relatively small footprint.  That's all I ask from it.  Wish it came with a low profile plug but I figured out a way to make it work.,2014-02-12,Does the trick It microwaves leftovers and it fits in the corner with a relatively small footprint.  That's all I ask from it.  Wish it came with a low profile plug but I figured out a way to make it work.,41,neg,2.75,1.0,0.0005849093390524469,0.0016473278341203516
969,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",4.0,2.0,2.0,0.0,1.0,Nice little unit,"This microwave is excellent for the small household and the person who does not do complex cooking.  It's full-plate size, fine for heat-ups and smaller casserole dishes.  Best of all is the way it fits into a corner.  Yes it takes up space, is not &#34;tiny&#34; but fits under cabinets and leaves you more counter space.  Controls are easy to set.  Haven't had a microwave in years, and somebody suggested this.  I'm happy with it.",2014-02-11,"Nice little unit This microwave is excellent for the small household and the person who does not do complex cooking.  It's full-plate size, fine for heat-ups and smaller casserole dishes.  Best of all is the way it fits into a corner.  Yes it takes up space, is not &#34;tiny&#34; but fits under cabinets and leaves you more counter space.  Controls are easy to set.  Haven't had a microwave in years, and somebody suggested this.  I'm happy with it.",78,neu,3.7295454545454545,1.0,0.0003899395593682979,0.0014879959498361418
973,760984384,spacemaker jvm1540dmww over-the-range microwave oven with recirculating vent in white,4.0,0.0,0.0,0.0,1.0,Microwave,Good unit<br />Easy to install as I. Was replacing old unit<br />Color was as expected it to be when opened,2014-02-08,Microwave Good unit<br />Easy to install as I. Was replacing old unit<br />Color was as expected it to be when opened,21,neu,3.466666666666667,0.0,0.0,0.0
974,242727854,profile 2.2 cu. ft. countertop microwave w/child lockout and extra large,3.0,3.0,5.0,0.0,1.0,Damaged,The door has a huge dent in it. Makes me suspicious of how &#34;new&#34; the product is or if it is a factory second or something  returned by another purchaser.,2014-02-08,Damaged The door has a huge dent in it. Makes me suspicious of how &#34;new&#34; the product is or if it is a factory second or something  returned by another purchaser.,31,neu,3.4,0.6,0.00035094560343146806,0.0011467583138424283
975,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",4.0,2.0,2.0,0.0,1.0,Excellent for small space,This small microwave does everything you need even without lots of bells and whistles.  It fits a corner if necessary and does as good a job as a larger microwave.  It's easy to clean.  I'm so pleased with my decision.,2014-02-05,Excellent for small space This small microwave does everything you need even without lots of bells and whistles.  It fits a corner if necessary and does as good a job as a larger microwave.  It's easy to clean.  I'm so pleased with my decision.,44,neu,3.5555555555555554,1.0,0.0003899395593682979,0.0014355225541537696
977,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",4.0,2.0,2.0,0.0,1.0,nice little microwave,Purchased this microwave for my husband's semi truck.  It would not run on the large inverter installed in the truck.  Fought with it for several days until I decided it would work great here at home!!  I love that it takes up so little room on my counter.  It's perfect for the one or two person household!!,2014-01-29,nice little microwave Purchased this microwave for my husband's semi truck.  It would not run on the large inverter installed in the truck.  Fought with it for several days until I decided it would work great here at home!!  I love that it takes up so little room on my counter.  It's perfect for the one or two person household!!,60,neu,3.7348214285714283,1.0,0.0003899395593682979,0.0014867987951447895
980,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",3.0,1.0,1.0,0.0,1.0,Compact and Efficient,Love this new Microwave; fits perfectly on my small counter and is very efficient for what I need; heating a cup or my heat pad... The only negative I have is that the plastic cover on the bottom front panel is starting to deteriorate already and I've only had it a couple of months... Otherwise love it!,2014-01-28,Compact and Efficient Love this new Microwave; fits perfectly on my small counter and is very efficient for what I need; heating a cup or my heat pad... The only negative I have is that the plastic cover on the bottom front panel is starting to deteriorate already and I've only had it a couple of months... Otherwise love it!,60,neu,3.2025252525252523,1.0,0.00019496977968414895,0.0006122612959478436
982,305608994,sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves,4.0,1.0,1.0,0.0,1.0,Looks great!,"This microwave is simple to use, and it works great.  At first I was a little apprehensive about the matt finish on it but once we got it installed, it looks great.  I love it!  My husband and I installed it...we only needed a basic drill, it took a couple of hours but we got it done.",2014-01-23,"Looks great! This microwave is simple to use, and it works great.  At first I was a little apprehensive about the matt finish on it but once we got it installed, it looks great.  I love it!  My husband and I installed it...we only needed a basic drill, it took a couple of hours but we got it done.",59,neu,3.7305555555555556,1.0,0.00019496977968414895,0.0007427439385807768
984,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",4.0,2.0,2.0,0.0,1.0,Love this microwave!,Love this microwave! It heats food & drink up fast. I LOVE LOVE LOVE the compact size! Counter top clutter is one of my pet peeves~so this definitely opens up some counter space. It's so cute too!,2014-01-23,Love this microwave! Love this microwave! It heats food & drink up fast. I LOVE LOVE LOVE the compact size! Counter top clutter is one of my pet peeves~so this definitely opens up some counter space. It's so cute too!,40,neu,3.9333333333333336,1.0,0.0003899395593682979,0.0015380538437684528
986,523301568,microwave cavity paint 98qbp0302,4.0,0.0,1.0,0.0,1.0,Touch up,Just needed for a touch up<br />But works great!  Will keep<br />On hand if see another chip<br />To be fixed,2014-01-21,Touch up Just needed for a touch up<br />But works great!  Will keep<br />On hand if see another chip<br />To be fixed,22,pos,4.1,0.0,0.0,0.0
