,product_parent,product_title,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,review_headline_body,words,sentiment,sentiment_val,helpful_rate,c,r
1310,943347999,pem31smss ge profile spacemaker countertop microwave oven stainless steel,2.0,1.0,1.0,0.0,0.0,Don't buy - doesn't last,"We read all the negative reviews but decided to take a chance anyway as this was the only size microwave that fit the cabinet space we had. Big mistake. 1yr 2months after we bought it the magnetrom(?) stopped working - the microwave no longer heats anything. Called for service and since labor is out of warranty it would cost us $180 to get it fixed. Even before that some of the exterior plastic pieces had actually come off and we had just taped it back on.<br />Well, we're NOT buying another one of these nor getting it fixed. We've chosen to re-do the cabinet because in the long run it will be cheaper than to keep buying a poorly built product that lasts just past its 1 yr warranty. Will be staying away from GE products as well.",2012-12-20,"Don't buy - doesn't last We read all the negative reviews but decided to take a chance anyway as this was the only size microwave that fit the cabinet space we had. Big mistake. 1yr 2months after we bought it the magnetrom(?) stopped working - the microwave no longer heats anything. Called for service and since labor is out of warranty it would cost us $180 to get it fixed. Even before that some of the exterior plastic pieces had actually come off and we had just taped it back on.<br />Well, we're NOT buying another one of these nor getting it fixed. We've chosen to re-do the cabinet because in the long run it will be cheaper than to keep buying a poorly built product that lasts just past its 1 yr warranty. Will be staying away from GE products as well.",143,neu,2.933333333333333,1.0,0.00025516713447307985,0.0006766577313419341
1311,494668275,whirlpool gh7208xrs gold 2.0 cu. ft. stainless steel over-the-range microwave,2.0,0.0,1.0,0.0,0.0,This microwave is terrible.,"This microwave is garbage.  We have had many problems with it, fought with the warrenty center, they finally replaced it and it is not working again. Microwave ovens should last longer than just a couple years.  Whirlpool you need to do something about this.  You know this isnt just a random problem.  You have produced a inferior product and you need to do something about it.  This microwave costs $1000.00.  This isnt a walmart throw away item.  YOU NEED TO RECALL THIS ITEM!",2012-12-16,"This microwave is terrible. This microwave is garbage.  We have had many problems with it, fought with the warrenty center, they finally replaced it and it is not working again. Microwave ovens should last longer than just a couple years.  Whirlpool you need to do something about this.  You know this isnt just a random problem.  You have produced a inferior product and you need to do something about it.  This microwave costs $1000.00.  This isnt a walmart throw away item.  YOU NEED TO RECALL THIS ITEM!",87,neg,2.591666666666667,0.0,0.0,0.0
1312,921964554,whirlpool gmh5205xvs 2.0 cu. ft. over-the-range microwave oven 300 cfm - stainless steel,2.0,0.0,0.0,0.0,0.0,Worst appliance ever made!,"There is definitely a manufacturing flaw with this microwave that Whirlpool refuses to admit! When this microwave was under warranty in the first year, we had if fixed FOUR times for the same problem. Luckily we didn't have to pay for those repairs because the warranty covered it. While it was still under warranty, we tried to talk to the company and let them know about the four repairs for the SAME thing noting that it must be a problem with how the product was made. All they did was try to get us to buy the extended warranty.<br /><br />So, 8 months after we bought this $500 microwave, we had to buy a new one! I truly believe that Whirlpool knows there is a defect with this microwave but refuses to stand behind their product.",2012-12-13,"Worst appliance ever made! There is definitely a manufacturing flaw with this microwave that Whirlpool refuses to admit! When this microwave was under warranty in the first year, we had if fixed FOUR times for the same problem. Luckily we didn't have to pay for those repairs because the warranty covered it. While it was still under warranty, we tried to talk to the company and let them know about the four repairs for the SAME thing noting that it must be a problem with how the product was made. All they did was try to get us to buy the extended warranty.<br /><br />So, 8 months after we bought this $500 microwave, we had to buy a new one! I truly believe that Whirlpool knows there is a defect with this microwave but refuses to stand behind their product.",140,neu,2.8786195286195286,0.0,0.0,0.0
1317,981162112,ge jes0736spss 0.7 cu. ft. countertop microwave oven with 700 watts - stainless steel,2.0,7.0,9.0,0.0,0.0,"3-month life, warranty worthless","I bought this microwave August 2012. It died November. The operator's manual stated that, to avoid trip charges, I should take it GE Customer Care services and pick it up following service. Called up 1-800-GECARES, as given in the manual, to inquire on where to take it for service. There was no option to do that. They want to make a service call and charge $80 trip fee.<br /><br />Stay away from GE Products. They're defective and service is poor.",2012-12-04,"3-month life, warranty worthless I bought this microwave August 2012. It died November. The operator's manual stated that, to avoid trip charges, I should take it GE Customer Care services and pick it up following service. Called up 1-800-GECARES, as given in the manual, to inquire on where to take it for service. There was no option to do that. They want to make a service call and charge $80 trip fee.<br /><br />Stay away from GE Products. They're defective and service is poor.",84,neg,2.1999999999999997,0.7777777777777778,0.0013892432876867681,0.002921118398202269
1318,147401377,ge jvm1540smss spacemaker 1.5 cu. ft. stainless steel over-the-range microwave,3.0,2.0,2.0,0.0,0.0,Broken Keypad After 1 Year,"I have to echo previous reviews. We got this microwave because it fit in with our stainless steel appliances after we redid our kitchen. It's actually a great microwave, I think, it looks great and the settings/features are really nice. But, a little bit after the 1-year warranty ran out, part of the keypad became defective--the numbers. Some of the other buttons worked so we could still partly use it while we diddled around before finally calling the repair technician. He came out, took one look at it and told us that it would be more expensive to repair it than to just buy a new one. Called and complained to GE, and we were able to score a GE credit worth almost the price of another microwave. We had specific space/look criteria, so we had to end up buying the same one. It's only a matter of time before it goes, too.<br /><br />To add another note, my college apartment has the exact same microwave, only in white instead of stainless steel. The keypad also broke one day, and when I called to get it fixed they came out the next day and replaced the whole thing--apparently it happens so often they have a few of them just sitting around as replacements.<br /><br />I'm giving it 2 stars because, while it is prone to breaking, it is at least a really functional/attractive microwave and we didn't have to pay very much on a replacement. If you only need a microwave for 1 year or less, it's a good buy. Any longer, which will be most people, find a different brand.",2012-12-03,"Broken Keypad After 1 Year I have to echo previous reviews. We got this microwave because it fit in with our stainless steel appliances after we redid our kitchen. It's actually a great microwave, I think, it looks great and the settings/features are really nice. But, a little bit after the 1-year warranty ran out, part of the keypad became defective--the numbers. Some of the other buttons worked so we could still partly use it while we diddled around before finally calling the repair technician. He came out, took one look at it and told us that it would be more expensive to repair it than to just buy a new one. Called and complained to GE, and we were able to score a GE credit worth almost the price of another microwave. We had specific space/look criteria, so we had to end up buying the same one. It's only a matter of time before it goes, too.<br /><br />To add another note, my college apartment has the exact same microwave, only in white instead of stainless steel. The keypad also broke one day, and when I called to get it fixed they came out the next day and replaced the whole thing--apparently it happens so often they have a few of them just sitting around as replacements.<br /><br />I'm giving it 2 stars because, while it is prone to breaking, it is at least a really functional/attractive microwave and we didn't have to pay very much on a replacement. If you only need a microwave for 1 year or less, it's a good buy. Any longer, which will be most people, find a different brand.",276,neu,3.2389183501683503,1.0,0.0005103342689461597,0.0016567884874844503
1320,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",3.0,3.0,12.0,0.0,0.0,"Well, it's smallish...","And when that is the most positive thing you can say about an appliance you know there isn't much left to work with.  The power is lacking and the controls are confusing.  It's the year 2012, there is no reason to need to keep the instruction manual for a microwave oven handy so guests can use it.  I gave it two stars because it does free up extra counter space.",2012-11-27,"Well, it's smallish... And when that is the most positive thing you can say about an appliance you know there isn't much left to work with.  The power is lacking and the controls are confusing.  It's the year 2012, there is no reason to need to keep the instruction manual for a microwave oven handy so guests can use it.  I gave it two stars because it does free up extra counter space.",73,neu,3.4077922077922076,0.25,0.0001913753508548099,0.0006203326797984766
1321,921964554,whirlpool gmh5205xvs 2.0 cu. ft. over-the-range microwave oven 300 cfm - stainless steel,2.0,0.0,0.0,0.0,0.0,Add mine to the junk list,"I've been trying to get through to Whirlpool about this microwave, having the same issues as everyone else. I don't ever remembering seeing a product with all 1 star reviews; I don't know if it's even worth getting this fixed through warranty after reading all these. I won't be buying any Whirlpool from here on including any other brand names they use.",2012-11-26,"Add mine to the junk list I've been trying to get through to Whirlpool about this microwave, having the same issues as everyone else. I don't ever remembering seeing a product with all 1 star reviews; I don't know if it's even worth getting this fixed through warranty after reading all these. I won't be buying any Whirlpool from here on including any other brand names they use.",68,neu,3.1375,0.0,0.0,0.0
1323,690479711,"sharp r-520ks 2-cubic-foot 1200-watt microwave oven, stainless steel",3.0,2.0,3.0,0.0,0.0,Great for a couple years,"Loved this microwave when it worked...<br />I never had a problem with its cooking functions, lived/swore by the sensor reheat, and did what it was supposed to.  The problem I encountered was that after owning it for about a year and a half, it suddenly stopped working.  I'd set the time and hit start, the light inside would come on, the clock would count down, but neither the turntable would turn nor would the microwave actually start cooking.<br />I drove it to a Sharp certified technician, and about $65 later, it worked fine.  At least, for another year or so.  Repeated the process, paid another $65, and then it worked fine. This time, for another year.  Thanks to the economy, my Sharp certified technician lost his business, and now I had to drive it over an hour away if I wanted it fixed.<br />I brought it to a Sears service center, where they fixed it for about $50, and they said there was a problem with some kind of safety latch with the door.  This time, it lasted about 6 months.  I agree with other users, that every microwave on the market has some kind of issue.  It's time to accept the fact that we want these machines to do more than they could 15 years ago, and either the craftsmanship isn't there, or our appliances simply can't handle the demands anymore.  I guess 5 years is a decent lifetime now, sadly.",2012-11-24,"Great for a couple years Loved this microwave when it worked...<br />I never had a problem with its cooking functions, lived/swore by the sensor reheat, and did what it was supposed to.  The problem I encountered was that after owning it for about a year and a half, it suddenly stopped working.  I'd set the time and hit start, the light inside would come on, the clock would count down, but neither the turntable would turn nor would the microwave actually start cooking.<br />I drove it to a Sharp certified technician, and about $65 later, it worked fine.  At least, for another year or so.  Repeated the process, paid another $65, and then it worked fine. This time, for another year.  Thanks to the economy, my Sharp certified technician lost his business, and now I had to drive it over an hour away if I wanted it fixed.<br />I brought it to a Sears service center, where they fixed it for about $50, and they said there was a problem with some kind of safety latch with the door.  This time, it lasted about 6 months.  I agree with other users, that every microwave on the market has some kind of issue.  It's time to accept the fact that we want these machines to do more than they could 15 years ago, and either the craftsmanship isn't there, or our appliances simply can't handle the demands anymore.  I guess 5 years is a decent lifetime now, sadly.",247,neu,3.2871980676328505,0.6666666666666666,0.0003402228459641065,0.0011100337157001182
1324,921964554,whirlpool gmh5205xvs 2.0 cu. ft. over-the-range microwave oven 300 cfm - stainless steel,2.0,0.0,0.0,0.0,0.0,"DO NOT BUY! Needs a recall, but Whirlpool does not care.","This microwave was selected during a KB HOME build for our new home over 2 years ago (Summer 2010).  The microwave indicated that it was manufactured in April 2010.  Low and behold the microwave would start shutting down by itself when I hit start beginning about June 2012.  A few days ago it just stopped working completely.  No pop, no fizzle, no crackle - it just wouldn't heat up anything.  Whirlpool dispatched a 3rd-party repair person and he stated that the magnetron was bad (or dead?).  He was fairly certain it was a recall item.  The repair person estimated that, absent a recall, it would cost $450 to fix. The service appointment itself was $89.  The following day, the repair service left a voice-mail stating that it was not a recall item, but that I should verify it with Whirlpool .<br /><br />I contacted Whirlpool (1-800-253-1301) and the customer service rep stated that it wasn't their problem once the standard 12-month warranty had elapsed.  The rep said there was no recall for the magnetron.  I escalated the matter to a supervisor.  All the supervisor did was reiterate that Whirlpool wasn't going to do anything past the 12-months.  The supervisor then offered to sell me one of four new microwaves at a VIP rate.  Of course the rate was not VIP at all once you added the deliver ($70) and the installation ($45) charges (so for being screwed over, I was a VIP?).  It goes without saying that I didn't take her up on the offer(s).<br /><br />Needless to say, I was very upset and immediately Google'd the model number in the hope of finding out more info on the problem and perhaps locating a cheaper replacement for the microwave.  And that, my friends, is how I ended up here on Amazon and saw that 29 other reviewers before me also had issues with this particular microwave.  I got a certified lemon.<br /><br />What are my options at this point?  A class action lawsuit?  A complaint to the state Attorney General's office? I don't know. What I do know is that Whirlpool is aware of the problem and could not care less.  I'm out of $600 (or more) and  I'm left reheating stuff in the oven now.<br /><br />DO NOT BUY THIS MICROWAVE.",2012-11-21,"DO NOT BUY! Needs a recall, but Whirlpool does not care. This microwave was selected during a KB HOME build for our new home over 2 years ago (Summer 2010).  The microwave indicated that it was manufactured in April 2010.  Low and behold the microwave would start shutting down by itself when I hit start beginning about June 2012.  A few days ago it just stopped working completely.  No pop, no fizzle, no crackle - it just wouldn't heat up anything.  Whirlpool dispatched a 3rd-party repair person and he stated that the magnetron was bad (or dead?).  He was fairly certain it was a recall item.  The repair person estimated that, absent a recall, it would cost $450 to fix. The service appointment itself was $89.  The following day, the repair service left a voice-mail stating that it was not a recall item, but that I should verify it with Whirlpool .<br /><br />I contacted Whirlpool (1-800-253-1301) and the customer service rep stated that it wasn't their problem once the standard 12-month warranty had elapsed.  The rep said there was no recall for the magnetron.  I escalated the matter to a supervisor.  All the supervisor did was reiterate that Whirlpool wasn't going to do anything past the 12-months.  The supervisor then offered to sell me one of four new microwaves at a VIP rate.  Of course the rate was not VIP at all once you added the deliver ($70) and the installation ($45) charges (so for being screwed over, I was a VIP?).  It goes without saying that I didn't take her up on the offer(s).<br /><br />Needless to say, I was very upset and immediately Google'd the model number in the hope of finding out more info on the problem and perhaps locating a cheaper replacement for the microwave.  And that, my friends, is how I ended up here on Amazon and saw that 29 other reviewers before me also had issues with this particular microwave.  I got a certified lemon.<br /><br />What are my options at this point?  A class action lawsuit?  A complaint to the state Attorney General's office? I don't know. What I do know is that Whirlpool is aware of the problem and could not care less.  I'm out of $600 (or more) and  I'm left reheating stuff in the oven now.<br /><br />DO NOT BUY THIS MICROWAVE.",393,neu,3.008871452621453,0.0,0.0,0.0
1327,544821753,samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave,2.0,6.0,6.0,0.0,0.0,Last Samsung product ever,"Same story as the others here. Poor product, poor service. The dreaded -se- code after 20 months.  Debating smashing it on YouTube once I get a new microwave. Don't buy this rubbish!",2012-11-14,"Last Samsung product ever Same story as the others here. Poor product, poor service. The dreaded -se- code after 20 months.  Debating smashing it on YouTube once I get a new microwave. Don't buy this rubbish!",36,neg,2.748181818181818,1.0,0.0015310028068384791,0.003762063715964227
1328,618770050,ge profile pvm1790 stainless steel over-the-range microwave oven,3.0,2.0,3.0,0.0,0.0,GE Profile --4 stars for now looks only!,"We purchased ours from a local store in on order to have it installed. They DON'T install the charcoal filter! GRrrr.... The reason I was so disappointed is because I'd read it was a bugger to install, as it was the wrong size. I was appalled to be told that they never install the filters, even if purchased from that store (bought mine on Amazon for $30 cheaper than the chain!). Was told I have to take the front panel off!!  IF the directions are followed carefully, it's very simple. It is designed to tilt, not stand straight inside the vent opening, as one would think. I tell YOU all this to say, laugh at the installation guys, get a screwdriver, and tilt the filter in, and pat yourself on the back. Who needs them anyway? Oh, yeah...to lift and drill and screw the thing in. It's heavy! Now, as for performance, more to come later!<br /><br />One last thing, all the reading I did on this led me to believe the vent was a powered door that opened, and that is a part that often breaks on OTR microwaves. This does NOT have a powered vent door, it just recirculates. That was the only reason I purchased a warranty. Oh well, now YOU know!",2012-11-13,"GE Profile --4 stars for now looks only! We purchased ours from a local store in on order to have it installed. They DON'T install the charcoal filter! GRrrr.... The reason I was so disappointed is because I'd read it was a bugger to install, as it was the wrong size. I was appalled to be told that they never install the filters, even if purchased from that store (bought mine on Amazon for $30 cheaper than the chain!). Was told I have to take the front panel off!!  IF the directions are followed carefully, it's very simple. It is designed to tilt, not stand straight inside the vent opening, as one would think. I tell YOU all this to say, laugh at the installation guys, get a screwdriver, and tilt the filter in, and pat yourself on the back. Who needs them anyway? Oh, yeah...to lift and drill and screw the thing in. It's heavy! Now, as for performance, more to come later!<br /><br />One last thing, all the reading I did on this led me to believe the vent was a powered door that opened, and that is a part that often breaks on OTR microwaves. This does NOT have a powered vent door, it just recirculates. That was the only reason I purchased a warranty. Oh well, now YOU know!",223,neg,2.6857142857142855,0.6666666666666666,0.0003402228459641065,0.0009618294688643202
1329,981162112,ge jes0736spss 0.7 cu. ft. countertop microwave oven with 700 watts - stainless steel,2.0,2.0,3.0,0.0,0.0,BE SURE TO SAVE THE BOX!,"We loved the small size & appearance.  Unfortunately, it worked for the first 3 days, so we through away the box.  Before the week was over, it wouldn't heat anything no matter how long we set the timer for, or what power setting we used.  Without the box, it can't be returned. A complete waste of money.  DO NOT BUY THIS MICROWAVE, or if you feel like gambling, at least SAVE THE BOX!",2012-11-12,"BE SURE TO SAVE THE BOX! We loved the small size & appearance.  Unfortunately, it worked for the first 3 days, so we through away the box.  Before the week was over, it wouldn't heat anything no matter how long we set the timer for, or what power setting we used.  Without the box, it can't be returned. A complete waste of money.  DO NOT BUY THIS MICROWAVE, or if you feel like gambling, at least SAVE THE BOX!",79,neu,3.0666666666666664,0.6666666666666666,0.0003402228459641065,0.000920745027476865
1331,522487135,"frigidaire fgmv174k 1.7 cubic foot over-the-range microwave oven with effortless reheat and spacewis,",2.0,8.0,10.0,0.0,0.0,Same experience as everyone else-- AWFUL,"Wish I had checked Amazon before buying. As of today, not one review higher than 2 stars. I have to agree. Ours just crapped out shortly after the one-year warranty. Anyway,with most warranties, it's simpler to just buy a replacement rather than go through the hassle and expense of repair. It wouldn't be so bad if this was a countertop model, but when you have to install something, you don't want to drag it out and leave a gaping hole in your kitchen. I will avoid ANY Frigidaire appliance from now on.",2012-11-11,"Same experience as everyone else-- AWFUL Wish I had checked Amazon before buying. As of today, not one review higher than 2 stars. I have to agree. Ours just crapped out shortly after the one-year warranty. Anyway,with most warranties, it's simpler to just buy a replacement rather than go through the hassle and expense of repair. It wouldn't be so bad if this was a countertop model, but when you have to install something, you don't want to drag it out and leave a gaping hole in your kitchen. I will avoid ANY Frigidaire appliance from now on.",98,neg,2.7,0.8,0.0016330696606277112,0.004019259249569541
1334,544821753,samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave,3.0,2.0,2.0,0.0,0.0,DIED AFTER 16 MONTHS,"Like most other reviews here, I can confirm that this microwave died quickly. After 2 weeks the handle broke off in my wifes hand. After 10 months we had a loose connection internally that needed to be repaired, and now after 16 months, the unit is completely dead. Fuses all check out fine. Thermal fuse, Thermocouple and power check out fine. All 120 volts. Either the control board for the keypad is dead, or the magnatron, HV capacitor or diode is shot. Either way, we are NOT repairing the unit again. It will be replaced with a commercial microwave and I will build a shelf for it to sit on over the top of our range. I will mount an exhaust fan below that and duct it all outside.<br /><br />This microwave has completely turned me off from the Samsung brand (which all of our appliances are). Too bad it's just cheap construction that ruins these new microwaves. They are all built with cheap components, unless you buy a commercial/industrial unit.<br /><br />Look at the Panasonic Pro series NE-1054, Vollrath 40830, Turbo Air TMW-1100M, or Amana RMS-10D for quality at a decent price. I wish they made a commercial over the range style, but I have yet to find one.",2012-11-09,"DIED AFTER 16 MONTHS Like most other reviews here, I can confirm that this microwave died quickly. After 2 weeks the handle broke off in my wifes hand. After 10 months we had a loose connection internally that needed to be repaired, and now after 16 months, the unit is completely dead. Fuses all check out fine. Thermal fuse, Thermocouple and power check out fine. All 120 volts. Either the control board for the keypad is dead, or the magnatron, HV capacitor or diode is shot. Either way, we are NOT repairing the unit again. It will be replaced with a commercial microwave and I will build a shelf for it to sit on over the top of our range. I will mount an exhaust fan below that and duct it all outside.<br /><br />This microwave has completely turned me off from the Samsung brand (which all of our appliances are). Too bad it's just cheap construction that ruins these new microwaves. They are all built with cheap components, unless you buy a commercial/industrial unit.<br /><br />Look at the Panasonic Pro series NE-1054, Vollrath 40830, Turbo Air TMW-1100M, or Amana RMS-10D for quality at a decent price. I wish they made a commercial over the range style, but I have yet to find one.",214,neu,3.2018709360814626,1.0,0.0005103342689461597,0.0016243444320888263
1336,921964554,whirlpool gmh5205xvs 2.0 cu. ft. over-the-range microwave oven 300 cfm - stainless steel,1.0,0.0,0.0,0.0,0.0,NOT RELIABLE !!! STAY AWAY !!!,This microwave was pre installed by KB HOME when I purchased the house. It came with extended warranty for 18 months and the microwave died just after 20 month of use. I don't know how whirlpool manage to tune this microwave just to work for the warranty period.<br /><br />Anyway now I end up with an expensive exhaust :(<br /><br />Take it from all the reviewers here !!! DO NOT BUY THIS PRODUCT !!!,2012-11-09,NOT RELIABLE !!! STAY AWAY !!! This microwave was pre installed by KB HOME when I purchased the house. It came with extended warranty for 18 months and the microwave died just after 20 month of use. I don't know how whirlpool manage to tune this microwave just to work for the warranty period.<br /><br />Anyway now I end up with an expensive exhaust :(<br /><br />Take it from all the reviewers here !!! DO NOT BUY THIS PRODUCT !!!,80,neg,1.5,0.0,0.0,0.0
1337,544821753,samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave,2.0,5.0,6.0,0.0,0.0,"Samsung SMH1816S 30 in 1.8 cu. ft. Over the Range Microwave 1,100 Watts, 400 CFM - Stainless Steel","Purchased this microwave from Lowes in August 2011.  The microwave stopped heating four days ago...fifteen months from installation to failure.  Contacted Samsung for repair service, and was directed to an authorized service provider in my area who qouted me a $95 charge just to come to the house...parts and labor would be additional.  What's interesting is that the microwave didn't last long enough for me to experience the SE code problem that virtually everyone else has mentioned.  So, do I pay to have the unit repaired only to then have the SE code problem pop-up, or do I just go get a different oven???  Hmmmm...I think I'll get a new oven...and not a Samsung.",2012-11-08,"Samsung SMH1816S 30 in 1.8 cu. ft. Over the Range Microwave 1,100 Watts, 400 CFM - Stainless Steel Purchased this microwave from Lowes in August 2011.  The microwave stopped heating four days ago...fifteen months from installation to failure.  Contacted Samsung for repair service, and was directed to an authorized service provider in my area who qouted me a $95 charge just to come to the house...parts and labor would be additional.  What's interesting is that the microwave didn't last long enough for me to experience the SE code problem that virtually everyone else has mentioned.  So, do I pay to have the unit repaired only to then have the SE code problem pop-up, or do I just go get a different oven???  Hmmmm...I think I'll get a new oven...and not a Samsung.",132,neu,3.1043771043771042,0.8333333333333334,0.0010631963936378328,0.0029396041274954965
1340,542519500,"whirlpool wmh31017fs 1.7 cu. ft. over-the-range, combination microwave oven, stainless steel, 1000 watt",3.0,44.0,48.0,0.0,0.0,"Great value, excellent performance.  A bit difficult to install.","Our over the range microwave died suddenly in our new home.  I was not the original purchase of this particular appliance, and it was over 10 years old.<br /><br />So I began looking for product replacement.  I found a Whirlpool model online that had some nice ratings, but when I went to my local big box store to purchase, they didn't have the exact Whirlpool model I had read about.  What I found, was this model, which I assume is the newest version.<br /><br />The microwave has a very nice finish.  The door and front feel fairly sturdy.<br /><br />Operation is simple.  I tend to hate overly complex controls.  I want power and simple controls.  This microwave meets my needs in this regard.  This microwave has lots of power.<br /><br />Now the bad.  The install.  This is my second microwave install.  My first being a retrofit of an over the range fan.<br /><br />My first install, and noticing the hardware of my current broken microwave.  The units are mounted by a rear wall bracket that holds the bottom part of the microwave.  And the top of the microwave is held by a couple of suspension bolts fixed to the cabinet.  The USUAL location of these bolts are the two front corners of the microwave.<br /><br />The rear bracket is usually the same size/shape as the rear of the microwave.  This makes it fairly easy to just place the bracket on the rear wall and push up until the bracket touches the cabinet.  No measurement really necessary.  This Microwave has a small bar hanger.  So you'll need to be very accurate with a measuring tape to figure out where the bottom of the Microwave will sit against the wall.<br /><br />I tend to not trust myself in this regard.  So I taped the bracket to the bottom of the microwave.  Held the microwave up against the wall, and had a helper draw a marking line with a pencil.<br /><br />The second negative.  Usually the suspension bolts are at the front corners of the microwave.  In mounting position, my current defective microwave has boltsin the corners.  I could have taken the other microwave from my other house and I suspect the holes are in the same position.<br /><br />On this microwave, one bolt is about 3 inches in from the edge (which is slightly offset).  The second bolt is about 7 inches in so it is offset quite a bit.  Both holes did not line up with my current microwave mounting holes.  So to mount this microwave I had to drill new holes in my cabinet.<br /><br />So take this into consideration.  I bought my unit as a floor model return.  I suspect it was returned for this very reason.<br /><br />Otherwise I've been happy with this purchase so far.",2012-11-04,"Great value, excellent performance.  A bit difficult to install. Our over the range microwave died suddenly in our new home.  I was not the original purchase of this particular appliance, and it was over 10 years old.<br /><br />So I began looking for product replacement.  I found a Whirlpool model online that had some nice ratings, but when I went to my local big box store to purchase, they didn't have the exact Whirlpool model I had read about.  What I found, was this model, which I assume is the newest version.<br /><br />The microwave has a very nice finish.  The door and front feel fairly sturdy.<br /><br />Operation is simple.  I tend to hate overly complex controls.  I want power and simple controls.  This microwave meets my needs in this regard.  This microwave has lots of power.<br /><br />Now the bad.  The install.  This is my second microwave install.  My first being a retrofit of an over the range fan.<br /><br />My first install, and noticing the hardware of my current broken microwave.  The units are mounted by a rear wall bracket that holds the bottom part of the microwave.  And the top of the microwave is held by a couple of suspension bolts fixed to the cabinet.  The USUAL location of these bolts are the two front corners of the microwave.<br /><br />The rear bracket is usually the same size/shape as the rear of the microwave.  This makes it fairly easy to just place the bracket on the rear wall and push up until the bracket touches the cabinet.  No measurement really necessary.  This Microwave has a small bar hanger.  So you'll need to be very accurate with a measuring tape to figure out where the bottom of the Microwave will sit against the wall.<br /><br />I tend to not trust myself in this regard.  So I taped the bracket to the bottom of the microwave.  Held the microwave up against the wall, and had a helper draw a marking line with a pencil.<br /><br />The second negative.  Usually the suspension bolts are at the front corners of the microwave.  In mounting position, my current defective microwave has boltsin the corners.  I could have taken the other microwave from my other house and I suspect the holes are in the same position.<br /><br />On this microwave, one bolt is about 3 inches in from the edge (which is slightly offset).  The second bolt is about 7 inches in so it is offset quite a bit.  Both holes did not line up with my current microwave mounting holes.  So to mount this microwave I had to drill new holes in my cabinet.<br /><br />So take this into consideration.  I bought my unit as a floor model return.  I suspect it was returned for this very reason.<br /><br />Otherwise I've been happy with this purchase so far.",477,neu,3.160046113306983,0.9166666666666666,0.01029174109041422,0.034099584214461395
1342,544821753,samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave,2.0,2.0,2.0,0.0,0.0,Door latch broke after 18 month,"Had this microwave for only 18 month and the door latching spring broke.  Now I can't close the door, and nothing works.",2012-10-22,"Door latch broke after 18 month Had this microwave for only 18 month and the door latching spring broke.  Now I can't close the door, and nothing works.",28,neu,3.0,1.0,0.0005103342689461597,0.0013415006120746722
1345,544821753,samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave,2.0,2.0,2.0,0.0,0.0,Awful,"This was the Consumer Reports recommended one, and we bought one based on that, only to have it fail within 24 months.  I won't be wasting money on repairing this, and certainly won't be buying a Samsung brand.",2012-10-19,"Awful This was the Consumer Reports recommended one, and we bought one based on that, only to have it fail within 24 months.  I won't be wasting money on repairing this, and certainly won't be buying a Samsung brand.",39,neg,2.357142857142857,1.0,0.0005103342689461597,0.0011152583210323225
1347,544821753,samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave,2.0,9.0,10.0,0.0,0.0,Samsung Does Not Stand Behind Products.  Do Not Buy!,"Evidently this is a common problem with Samsung microwaves: the keypad shorted out after less than two years of use, resulting in the microwave, stove light, and exhaust fan becoming inoperable.  The cost of repair- for labor only- would have been $150 for an item that originally cost $220.  After several calls to Samsung's Executive Customer Relations department, I was curtly informed that Samsung is unwilling to take ANY action to remedy this situation.  My only option at this point is to replace the microwave - NOT with a Samsung product- as I have no way of running the exhaust fan in my newly-remodeled kitchen. And even worse, due to some new environmental law, I will have to PAY to dispose of this worthless piece of junk.<br /><br />Samsung does not stand behind the products they sell. Samsung has atrocious customer service.  Across the board their products get poor reviews, yet they are unwilling to take any action to correct the problem and maintain good customer relations. They appear to operate under the assumption that  for every dissatisfied customer, there are thousands more willing to buy their shoddy crap. This attitude is unacceptable, especially in these tough economic times.<br /><br /> I will NEVER buy ANY Samsung product, EVER!  Save yourself the aggravation:  DO NOT BUY!",2012-10-17,"Samsung Does Not Stand Behind Products.  Do Not Buy! Evidently this is a common problem with Samsung microwaves: the keypad shorted out after less than two years of use, resulting in the microwave, stove light, and exhaust fan becoming inoperable.  The cost of repair- for labor only- would have been $150 for an item that originally cost $220.  After several calls to Samsung's Executive Customer Relations department, I was curtly informed that Samsung is unwilling to take ANY action to remedy this situation.  My only option at this point is to replace the microwave - NOT with a Samsung product- as I have no way of running the exhaust fan in my newly-remodeled kitchen. And even worse, due to some new environmental law, I will have to PAY to dispose of this worthless piece of junk.<br /><br />Samsung does not stand behind the products they sell. Samsung has atrocious customer service.  Across the board their products get poor reviews, yet they are unwilling to take any action to correct the problem and maintain good customer relations. They appear to operate under the assumption that  for every dissatisfied customer, there are thousands more willing to buy their shoddy crap. This attitude is unacceptable, especially in these tough economic times.<br /><br /> I will NEVER buy ANY Samsung product, EVER!  Save yourself the aggravation:  DO NOT BUY!",225,neu,2.873578376356154,0.9,0.0020668537892319467,0.005497368834891585
